Country,year,pop,region,life_exp,fertility
Martinique,2012,408302.0,America,81.18,1.84
Martinique,2013,409366.0,America,81.41,1.827
Mauritania,1964,956369.0,Sub-Saharan Africa,46.077,6.7989999999999995
Mauritania,1965,983773.0,Sub-Saharan Africa,46.648,6.7989999999999995
Mauritania,1966,1011900.0,Sub-Saharan Africa,47.184,6.797999999999999
Mauritania,1967,1040792.0,Sub-Saharan Africa,47.693999999999996,6.797999999999999
Mauritania,1968,1070585.0,Sub-Saharan Africa,48.185,6.795
Mauritania,1969,1101457.0,Sub-Saharan Africa,48.662,6.791
Mauritania,1970,1133539.0,Sub-Saharan Africa,49.13,6.784
Mauritania,1971,1166883.0,Sub-Saharan Africa,49.59,6.774
Mauritania,1972,1201462.0,Sub-Saharan Africa,50.04600000000001,6.7589999999999995
Mauritania,1973,1237242.0,Sub-Saharan Africa,50.504,6.739
Mauritania,1974,1274150.0,Sub-Saharan Africa,50.968999999999994,6.712999999999999
Mauritania,1975,1312132.0,Sub-Saharan Africa,51.453,6.681
Mauritania,1976,1351167.0,Sub-Saharan Africa,51.966,6.641
Mauritania,1977,1391261.0,Sub-Saharan Africa,52.511,6.593999999999999
Mauritania,1978,1432406.0,Sub-Saharan Africa,53.083999999999996,6.541
Mauritania,1979,1474597.0,Sub-Saharan Africa,53.678000000000004,6.484
Mauritania,1980,1517817.0,Sub-Saharan Africa,54.28,6.426
Mauritania,1981,1562144.0,Sub-Saharan Africa,54.876000000000005,6.367999999999999
Mauritania,1982,1607553.0,Sub-Saharan Africa,55.45,6.314
Mauritania,1983,1653818.0,Sub-Saharan Africa,55.986000000000004,6.263999999999999
Mauritania,1984,1700638.0,Sub-Saharan Africa,56.476000000000006,6.218999999999999
Mauritania,1985,1747839.0,Sub-Saharan Africa,56.913999999999994,6.178
Mauritania,1986,1795343.0,Sub-Saharan Africa,57.298,6.141
Mauritania,1987,1843352.0,Sub-Saharan Africa,57.636,6.104
Mauritania,1988,1892328.0,Sub-Saharan Africa,57.938,6.065
Mauritania,1989,1942900.0,Sub-Saharan Africa,58.205,6.023
Mauritania,1990,1995548.0,Sub-Saharan Africa,58.441,5.978
Mauritania,1991,2050456.0,Sub-Saharan Africa,58.647,5.928
Mauritania,1992,2107590.0,Sub-Saharan Africa,58.826,5.875
Mauritania,1993,2166948.0,Sub-Saharan Africa,58.982,5.818
Mauritania,1994,2228453.0,Sub-Saharan Africa,59.121,5.757999999999999
Mauritania,1995,2292053.0,Sub-Saharan Africa,59.245,5.696000000000001
Mauritania,1996,2357678.0,Sub-Saharan Africa,59.356,5.632999999999999
Mauritania,1997,2425374.0,Sub-Saharan Africa,59.456,5.569
Mauritania,1998,2495316.0,Sub-Saharan Africa,59.549,5.505
Mauritania,1999,2567741.0,Sub-Saharan Africa,59.638999999999996,5.442
Mauritania,2000,2642743.0,Sub-Saharan Africa,59.729,5.381
Mauritania,2001,2720367.0,Sub-Saharan Africa,59.826,5.321000000000001
Mauritania,2002,2800333.0,Sub-Saharan Africa,59.928000000000004,5.263
Mauritania,2003,2882003.0,Sub-Saharan Africa,60.038999999999994,5.205
Mauritania,2004,2964526.0,Sub-Saharan Africa,60.16,5.15
Mauritania,2005,3047249.0,Sub-Saharan Africa,60.292,5.095
Mauritania,2006,3129959.0,Sub-Saharan Africa,60.434,5.042
Mauritania,2007,3212672.0,Sub-Saharan Africa,60.585,4.99
Mauritania,2008,3295254.0,Sub-Saharan Africa,60.74100000000001,4.939
Mauritania,2009,3377630.0,Sub-Saharan Africa,60.902,4.888
Mauritania,2010,3459773.0,Sub-Saharan Africa,61.06399999999999,4.837
Mauritania,2011,3541540.0,Sub-Saharan Africa,61.227,4.783
Mauritania,2012,3622961.0,Sub-Saharan Africa,61.39,4.728
Mauritania,2013,3704414.0,Sub-Saharan Africa,61.55,4.67
Mauritius,1964,735508.0,Sub-Saharan Africa,62.027,5.785
Mauritius,1965,753065.0,Sub-Saharan Africa,62.458,5.51
Mauritius,1966,769472.0,Sub-Saharan Africa,62.744,5.187
Mauritius,1967,784833.0,Sub-Saharan Africa,62.924,4.8469999999999995
Mauritius,1968,799329.0,Sub-Saharan Africa,63.041000000000004,4.516
Mauritius,1969,813258.0,Sub-Saharan Africa,63.129,4.213
Mauritius,1970,826862.0,Sub-Saharan Africa,63.223,3.952
Mauritius,1971,840108.0,Sub-Saharan Africa,63.354,3.741
Mauritius,1972,852981.0,Sub-Saharan Africa,63.534,3.575
Mauritius,1973,865777.0,Sub-Saharan Africa,63.773999999999994,3.444
Mauritius,1974,878870.0,Sub-Saharan Africa,64.081,3.341
Mauritius,1975,892492.0,Sub-Saharan Africa,64.464,3.255
Mauritius,1976,906825.0,Sub-Saharan Africa,64.923,3.1689999999999996
Mauritius,1977,921718.0,Sub-Saharan Africa,65.435,3.071
Mauritius,1978,936660.0,Sub-Saharan Africa,65.972,2.9539999999999997
Mauritius,1979,950931.0,Sub-Saharan Africa,66.51100000000001,2.818
Mauritius,1980,964023.0,Sub-Saharan Africa,67.017,2.6719999999999997
Mauritius,1981,975852.0,Sub-Saharan Africa,67.454,2.532
Mauritius,1982,986620.0,Sub-Saharan Africa,67.805,2.412
Mauritius,1983,996476.0,Sub-Saharan Africa,68.069,2.325
Mauritius,1984,1005669.0,Sub-Saharan Africa,68.251,2.273
Mauritius,1985,1014450.0,Sub-Saharan Africa,68.381,2.252
Mauritius,1986,1022704.0,Sub-Saharan Africa,68.502,2.256
Mauritius,1987,1030542.0,Sub-Saharan Africa,68.653,2.272
Mauritius,1988,1038704.0,Sub-Saharan Africa,68.859,2.287
Mauritius,1989,1048161.0,Sub-Saharan Africa,69.124,2.296
Mauritius,1990,1059548.0,Sub-Saharan Africa,69.425,2.293
Mauritius,1991,1073250.0,Sub-Saharan Africa,69.721,2.278
Mauritius,1992,1088939.0,Sub-Saharan Africa,69.972,2.253
Mauritius,1993,1105659.0,Sub-Saharan Africa,70.154,2.221
Mauritius,1994,1122040.0,Sub-Saharan Africa,70.268,2.1830000000000003
Mauritius,1995,1137098.0,Sub-Saharan Africa,70.339,2.144
Mauritius,1996,1150448.0,Sub-Saharan Africa,70.406,2.105
Mauritius,1997,1162388.0,Sub-Saharan Africa,70.51,2.0709999999999997
Mauritius,1998,1173451.0,Sub-Saharan Africa,70.67699999999999,2.042
Mauritius,1999,1184470.0,Sub-Saharan Africa,70.91199999999999,2.0180000000000002
Mauritius,2000,1196027.0,Sub-Saharan Africa,71.202,1.994
Mauritius,2001,1208279.0,Sub-Saharan Africa,71.51899999999999,1.965
Mauritius,2002,1220935.0,Sub-Saharan Africa,71.825,1.9269999999999998
Mauritius,2003,1233594.0,Sub-Saharan Africa,72.095,1.8769999999999998
Mauritius,2004,1245669.0,Sub-Saharan Africa,72.317,1.818
Mauritius,2005,1256742.0,Sub-Saharan Africa,72.491,1.7530000000000001
Mauritius,2006,1266684.0,Sub-Saharan Africa,72.628,1.6869999999999998
Mauritius,2007,1275650.0,Sub-Saharan Africa,72.749,1.6280000000000001
Mauritius,2008,1283849.0,Sub-Saharan Africa,72.87100000000001,1.579
Mauritius,2009,1291609.0,Sub-Saharan Africa,73.001,1.544
Mauritius,2010,1299172.0,Sub-Saharan Africa,73.142,1.521
Mauritius,2011,1306593.0,Sub-Saharan Africa,73.295,1.51
Mauritius,2012,1313803.0,Sub-Saharan Africa,73.453,1.504
Mauritius,2013,1320785.0,Sub-Saharan Africa,73.613,1.501
Mayotte,1964,29175.0,Sub-Saharan Africa,58.247,7.91
Mayotte,1965,30455.0,Sub-Saharan Africa,58.98,7.91
Mayotte,1966,31684.0,Sub-Saharan Africa,59.696000000000005,7.91
Mayotte,1967,32881.0,Sub-Saharan Africa,60.391999999999996,7.91
Mayotte,1968,34087.0,Sub-Saharan Africa,61.068000000000005,7.91
Mayotte,1969,35364.0,Sub-Saharan Africa,61.725,7.91
Mayotte,1970,36755.0,Sub-Saharan Africa,62.364,7.912000000000001
Mayotte,1971,38290.0,Sub-Saharan Africa,62.985,7.917999999999999
Mayotte,1972,39955.0,Sub-Saharan Africa,63.588,7.928
Mayotte,1973,41712.0,Sub-Saharan Africa,64.17399999999999,7.94
Mayotte,1974,43495.0,Sub-Saharan Africa,64.744,7.95
Mayotte,1975,45268.0,Sub-Saharan Africa,65.298,7.952999999999999
Mayotte,1976,47016.0,Sub-Saharan Africa,65.83800000000001,7.941
Mayotte,1977,48777.0,Sub-Saharan Africa,66.36399999999999,7.909
Mayotte,1978,50630.0,Sub-Saharan Africa,66.876,7.854
Mayotte,1979,52684.0,Sub-Saharan Africa,67.376,7.777
Mayotte,1980,55016.0,Sub-Saharan Africa,67.863,7.681
Mayotte,1981,57665.0,Sub-Saharan Africa,68.337,7.5760000000000005
Mayotte,1982,60618.0,Sub-Saharan Africa,68.79899999999999,7.468999999999999
Mayotte,1983,63844.0,Sub-Saharan Africa,69.249,7.36
Mayotte,1984,67287.0,Sub-Saharan Africa,69.688,7.249
Mayotte,1985,70912.0,Sub-Saharan Africa,70.116,7.12
Mayotte,1986,74685.0,Sub-Saharan Africa,70.536,6.955
Mayotte,1987,78630.0,Sub-Saharan Africa,70.947,6.745
Mayotte,1988,82829.0,Sub-Saharan Africa,71.352,6.4879999999999995
Mayotte,1989,87402.0,Sub-Saharan Africa,71.749,6.193
Mayotte,1990,92413.0,Sub-Saharan Africa,72.141,5.88
Mayotte,1991,97901.0,Sub-Saharan Africa,72.527,5.577000000000001
Mayotte,1992,103795.0,Sub-Saharan Africa,72.906,5.307
Mayotte,1993,109918.0,Sub-Saharan Africa,73.278,5.088
Mayotte,1994,116028.0,Sub-Saharan Africa,73.642,4.928
Mayotte,1995,121949.0,Sub-Saharan Africa,74.0,4.822
Mayotte,1996,127624.0,Sub-Saharan Africa,74.351,4.7589999999999995
Mayotte,1997,133089.0,Sub-Saharan Africa,74.695,4.718
Mayotte,1998,138384.0,Sub-Saharan Africa,75.032,4.678999999999999
Mayotte,1999,143585.0,Sub-Saharan Africa,75.362,4.636
Mayotte,2000,148753.0,Sub-Saharan Africa,75.687,4.587
Mayotte,2001,153887.0,Sub-Saharan Africa,76.009,4.5360000000000005
Mayotte,2002,158983.0,Sub-Saharan Africa,76.32600000000001,4.488
Mayotte,2003,164101.0,Sub-Saharan Africa,76.639,4.449
Mayotte,2004,169315.0,Sub-Saharan Africa,76.946,4.416
Mayotte,2005,174681.0,Sub-Saharan Africa,77.244,4.3839999999999995
Mayotte,2006,180217.0,Sub-Saharan Africa,77.529,4.3469999999999995
Mayotte,2007,185922.0,Sub-Saharan Africa,77.79899999999999,4.3
Mayotte,2008,191805.0,Sub-Saharan Africa,78.05199999999999,4.24
Mayotte,2009,197870.0,Sub-Saharan Africa,78.291,4.167
Mayotte,2010,204114.0,Sub-Saharan Africa,78.51899999999999,4.082
Mayotte,2011,210552.0,Sub-Saharan Africa,78.742,3.989
Mayotte,2012,217172.0,Sub-Saharan Africa,78.964,3.8939999999999997
Mayotte,2013,223907.0,Sub-Saharan Africa,79.19,3.802
Mexico,1964,43574687.0,America,59.076,6.767
Mexico,1965,44898430.0,America,59.45399999999999,6.769
Mexico,1966,46229966.0,America,59.81399999999999,6.773
Mexico,1967,47572205.0,America,60.172,6.777
Mexico,1968,48943844.0,America,60.543,6.775
Mexico,1969,50370262.0,America,60.93899999999999,6.76
Mexico,1970,51868335.0,America,61.369,6.72
Mexico,1971,53441943.0,America,61.836000000000006,6.643
Mexico,1972,55081201.0,America,62.333,6.525
Mexico,1973,56771626.0,America,62.851000000000006,6.364
Mexico,1974,58492118.0,America,63.38399999999999,6.164
Mexico,1975,60224601.0,America,63.928000000000004,5.932
Mexico,1976,61969362.0,America,64.47399999999999,5.678999999999999
Mexico,1977,63723359.0,America,65.016,5.417999999999999
Mexico,1978,65461471.0,America,65.548,5.162999999999999
Mexico,1979,67152555.0,America,66.065,4.9239999999999995
Mexico,1980,68776411.0,America,66.563,4.705
Mexico,1981,70318386.0,America,67.041,4.51
Mexico,1982,71788766.0,America,67.503,4.334
Mexico,1983,73223336.0,America,67.95100000000001,4.1739999999999995
Mexico,1984,74673296.0,America,68.387,4.029
Mexico,1985,76175154.0,America,68.812,3.898
Mexico,1986,77741110.0,America,69.22800000000001,3.778
Mexico,1987,79358780.0,America,69.637,3.6689999999999996
Mexico,1988,81010093.0,America,70.04,3.5660000000000003
Mexico,1989,82666457.0,America,70.44,3.468
Mexico,1990,84306602.0,America,70.83800000000001,3.375
Mexico,1991,85923799.0,America,71.238,3.285
Mexico,1992,87523328.0,America,71.64,3.199
Mexico,1993,89109703.0,America,72.039,3.117
Mexico,1994,90691331.0,America,72.434,3.04
Mexico,1995,92272749.0,America,72.818,2.966
Mexico,1996,93858373.0,America,73.181,2.8960000000000004
Mexico,1997,95441345.0,America,73.52,2.8310000000000004
Mexico,1998,97001933.0,America,73.832,2.77
Mexico,1999,98513690.0,America,74.117,2.7119999999999997
Mexico,2000,99959594.0,America,74.38,2.659
Mexico,2001,101329543.0,America,74.62899999999999,2.61
Mexico,2002,102634153.0,America,74.872,2.565
Mexico,2003,103902569.0,America,75.116,2.523
Mexico,2004,105175967.0,America,75.36399999999999,2.484
Mexico,2005,106483757.0,America,75.617,2.448
Mexico,2006,107835259.0,America,75.87100000000001,2.4130000000000003
Mexico,2007,109220753.0,America,76.123,2.379
Mexico,2008,110627158.0,America,76.367,2.346
Mexico,2009,112033369.0,America,76.605,2.313
Mexico,2010,113423047.0,America,76.836,2.281
Mexico,2011,114793341.0,America,77.06,2.248
Mexico,2012,116146768.0,America,77.281,2.2159999999999997
Mexico,2013,117478371.0,America,77.501,2.185
"Micronesia, Fed. Sts.",1964,50481.0,East Asia & Pacific,59.176,6.893
"Micronesia, Fed. Sts.",1965,52236.0,East Asia & Pacific,59.576,6.894
"Micronesia, Fed. Sts.",1966,54199.0,East Asia & Pacific,59.979,6.9
"Micronesia, Fed. Sts.",1967,56322.0,East Asia & Pacific,60.386,6.9110000000000005
"Micronesia, Fed. Sts.",1968,58403.0,East Asia & Pacific,60.797,6.9239999999999995
"Micronesia, Fed. Sts.",1969,60166.0,East Asia & Pacific,61.211000000000006,6.935
"Micronesia, Fed. Sts.",1970,61431.0,East Asia & Pacific,61.63399999999999,6.938
"Micronesia, Fed. Sts.",1971,62105.0,East Asia & Pacific,62.071000000000005,6.925
"Micronesia, Fed. Sts.",1972,62297.0,East Asia & Pacific,62.519,6.894
"Micronesia, Fed. Sts.",1973,62288.0,East Asia & Pacific,62.971000000000004,6.8420000000000005
"Micronesia, Fed. Sts.",1974,62474.0,East Asia & Pacific,63.419,6.77
"Micronesia, Fed. Sts.",1975,63143.0,East Asia & Pacific,63.843,6.682
"Micronesia, Fed. Sts.",1976,64383.0,East Asia & Pacific,64.225,6.586
"Micronesia, Fed. Sts.",1977,66106.0,East Asia & Pacific,64.55199999999999,6.49
"Micronesia, Fed. Sts.",1978,68217.0,East Asia & Pacific,64.817,6.398
"Micronesia, Fed. Sts.",1979,70546.0,East Asia & Pacific,65.02199999999999,6.311
"Micronesia, Fed. Sts.",1980,72962.0,East Asia & Pacific,65.172,6.223
"Micronesia, Fed. Sts.",1981,75456.0,East Asia & Pacific,65.281,6.129
"Micronesia, Fed. Sts.",1982,78048.0,East Asia & Pacific,65.369,6.02
"Micronesia, Fed. Sts.",1983,80667.0,East Asia & Pacific,65.453,5.894
"Micronesia, Fed. Sts.",1984,83232.0,East Asia & Pacific,65.542,5.752000000000001
"Micronesia, Fed. Sts.",1985,85682.0,East Asia & Pacific,65.642,5.6
"Micronesia, Fed. Sts.",1986,87950.0,East Asia & Pacific,65.753,5.446000000000001
"Micronesia, Fed. Sts.",1987,90037.0,East Asia & Pacific,65.868,5.2989999999999995
"Micronesia, Fed. Sts.",1988,92040.0,East Asia & Pacific,65.983,5.167000000000001
"Micronesia, Fed. Sts.",1989,94105.0,East Asia & Pacific,66.098,5.052
"Micronesia, Fed. Sts.",1990,96319.0,East Asia & Pacific,66.212,4.958
"Micronesia, Fed. Sts.",1991,98749.0,East Asia & Pacific,66.325,4.882
"Micronesia, Fed. Sts.",1992,101314.0,East Asia & Pacific,66.439,4.82
"Micronesia, Fed. Sts.",1993,103780.0,East Asia & Pacific,66.55199999999999,4.766
"Micronesia, Fed. Sts.",1994,105825.0,East Asia & Pacific,66.665,4.716
"Micronesia, Fed. Sts.",1995,107233.0,East Asia & Pacific,66.77600000000001,4.664
"Micronesia, Fed. Sts.",1996,107904.0,East Asia & Pacific,66.884,4.6080000000000005
"Micronesia, Fed. Sts.",1997,107947.0,East Asia & Pacific,66.99,4.544
"Micronesia, Fed. Sts.",1998,107605.0,East Asia & Pacific,67.092,4.471
"Micronesia, Fed. Sts.",1999,107237.0,East Asia & Pacific,67.195,4.39
"Micronesia, Fed. Sts.",2000,107103.0,East Asia & Pacific,67.3,4.3
"Micronesia, Fed. Sts.",2001,107290.0,East Asia & Pacific,67.41199999999999,4.204
"Micronesia, Fed. Sts.",2002,107728.0,East Asia & Pacific,67.535,4.105
"Micronesia, Fed. Sts.",2003,108325.0,East Asia & Pacific,67.668,4.007
"Micronesia, Fed. Sts.",2004,108926.0,East Asia & Pacific,67.81,3.912
"Micronesia, Fed. Sts.",2005,109419.0,East Asia & Pacific,67.959,3.823
"Micronesia, Fed. Sts.",2006,109789.0,East Asia & Pacific,68.11,3.739
"Micronesia, Fed. Sts.",2007,110092.0,East Asia & Pacific,68.257,3.661
"Micronesia, Fed. Sts.",2008,110367.0,East Asia & Pacific,68.398,3.589
"Micronesia, Fed. Sts.",2009,110676.0,East Asia & Pacific,68.53,3.522
"Micronesia, Fed. Sts.",2010,111064.0,East Asia & Pacific,68.654,3.46
"Micronesia, Fed. Sts.",2011,111542.0,East Asia & Pacific,68.77,3.4019999999999997
"Micronesia, Fed. Sts.",2012,112098.0,East Asia & Pacific,68.882,3.347
"Micronesia, Fed. Sts.",2013,112726.0,East Asia & Pacific,68.993,3.2939999999999996
Moldova,1964,3275331.0,Europe & Central Asia,63.496,2.989
Moldova,1965,3335497.0,Europe & Central Asia,63.856,2.891
Moldova,1966,3391966.0,Europe & Central Asia,64.186,2.801
Moldova,1967,3444753.0,Europe & Central Asia,64.476,2.722
Moldova,1968,3495063.0,Europe & Central Asia,64.718,2.66
Moldova,1969,3544593.0,Europe & Central Asia,64.908,2.613
Moldova,1970,3594501.0,Europe & Central Asia,65.045,2.582
Moldova,1971,3645524.0,Europe & Central Asia,65.134,2.56
Moldova,1972,3697183.0,Europe & Central Asia,65.186,2.542
Moldova,1973,3747974.0,Europe & Central Asia,65.21300000000001,2.523
Moldova,1974,3795721.0,Europe & Central Asia,65.221,2.503
Moldova,1975,3838998.0,Europe & Central Asia,65.209,2.483
Moldova,1976,3877052.0,Europe & Central Asia,65.172,2.465
Moldova,1977,3910760.0,Europe & Central Asia,65.111,2.455
Moldova,1978,3942280.0,Europe & Central Asia,65.03699999999999,2.454
Moldova,1979,3974656.0,Europe & Central Asia,64.971,2.4619999999999997
Moldova,1980,4009998.0,Europe & Central Asia,64.95100000000001,2.481
Moldova,1981,4048772.0,Europe & Central Asia,65.02199999999999,2.51
Moldova,1982,4090009.0,Europe & Central Asia,65.205,2.546
Moldova,1983,4132576.0,Europe & Central Asia,65.499,2.585
Moldova,1984,4174737.0,Europe & Central Asia,65.887,2.62
Moldova,1985,4214996.0,Europe & Central Asia,66.33,2.6430000000000002
Moldova,1986,4252952.0,Europe & Central Asia,66.77199999999999,2.6460000000000004
Moldova,1987,4288276.0,Europe & Central Asia,67.157,2.625
Moldova,1988,4319579.0,Europe & Central Asia,67.44,2.5780000000000003
Moldova,1989,4345236.0,Europe & Central Asia,67.605,2.506
Moldova,1990,4363950.0,Europe & Central Asia,67.643,2.4130000000000003
Moldova,1991,4375242.0,Europe & Central Asia,67.563,2.305
Moldova,1992,4378913.0,Europe & Central Asia,67.40899999999999,2.191
Moldova,1993,4374366.0,Europe & Central Asia,67.222,2.079
Moldova,1994,4361061.0,Europe & Central Asia,67.031,1.975
Moldova,1995,4338750.0,Europe & Central Asia,66.867,1.882
Moldova,1996,4307683.0,Europe & Central Asia,66.76100000000001,1.801
Moldova,1997,4268370.0,Europe & Central Asia,66.721,1.73
Moldova,1998,4221290.0,Europe & Central Asia,66.75,1.6669999999999998
Moldova,1999,4167099.0,Europe & Central Asia,66.84899999999999,1.6130000000000002
Moldova,2000,4106736.0,Europe & Central Asia,67.007,1.568
Moldova,2001,4040204.0,Europe & Central Asia,67.205,1.535
Moldova,2002,3968812.0,Europe & Central Asia,67.416,1.511
Moldova,2003,3896409.0,Europe & Central Asia,67.617,1.4969999999999999
Moldova,2004,3827906.0,Europe & Central Asia,67.796,1.489
Moldova,2005,3766876.0,Europe & Central Asia,67.949,1.4869999999999999
Moldova,2006,3714961.0,Europe & Central Asia,68.078,1.4869999999999999
Moldova,2007,3671540.0,Europe & Central Asia,68.195,1.4880000000000002
Moldova,2008,3635059.0,Europe & Central Asia,68.31,1.4869999999999999
Moldova,2009,3602853.0,Europe & Central Asia,68.425,1.483
Moldova,2010,3572885.0,Europe & Central Asia,68.541,1.4769999999999999
Moldova,2011,3544864.0,Europe & Central Asia,68.66,1.469
Moldova,2012,3519266.0,Europe & Central Asia,68.779,1.462
Moldova,2013,3495657.0,Europe & Central Asia,68.899,1.456
Monaco,1964,22643.0,Europe & Central Asia,,
Monaco,1965,22749.0,Europe & Central Asia,,
Monaco,1966,22886.0,Europe & Central Asia,,
Monaco,1967,23046.0,Europe & Central Asia,,
Monaco,1968,23234.0,Europe & Central Asia,,
Monaco,1969,23448.0,Europe & Central Asia,,
Monaco,1970,23689.0,Europe & Central Asia,,
Monaco,1971,23968.0,Europe & Central Asia,,
Monaco,1972,24282.0,Europe & Central Asia,,
Monaco,1973,24605.0,Europe & Central Asia,,
Monaco,1974,24902.0,Europe & Central Asia,,
Monaco,1975,25153.0,Europe & Central Asia,,
Monaco,1976,25341.0,Europe & Central Asia,,
Monaco,1977,25482.0,Europe & Central Asia,,
Monaco,1978,25617.0,Europe & Central Asia,,
Monaco,1979,25802.0,Europe & Central Asia,,
Monaco,1980,26078.0,Europe & Central Asia,,
Monaco,1981,26459.0,Europe & Central Asia,,
Monaco,1982,26930.0,Europe & Central Asia,,
Monaco,1983,27459.0,Europe & Central Asia,,
Monaco,1984,28004.0,Europe & Central Asia,,
Monaco,1985,28533.0,Europe & Central Asia,,
Monaco,1986,29036.0,Europe & Central Asia,,
Monaco,1987,29521.0,Europe & Central Asia,,
Monaco,1988,29990.0,Europe & Central Asia,,
Monaco,1989,30447.0,Europe & Central Asia,,
Monaco,1990,30896.0,Europe & Central Asia,,
Monaco,1991,31330.0,Europe & Central Asia,,
Monaco,1992,31745.0,Europe & Central Asia,,
Monaco,1993,32154.0,Europe & Central Asia,,
Monaco,1994,32574.0,Europe & Central Asia,,
Monaco,1995,33014.0,Europe & Central Asia,,
Monaco,1996,33485.0,Europe & Central Asia,,
Monaco,1997,33974.0,Europe & Central Asia,,
Monaco,1998,34444.0,Europe & Central Asia,,
Monaco,1999,34840.0,Europe & Central Asia,,
Monaco,2000,35126.0,Europe & Central Asia,,
Monaco,2001,35288.0,Europe & Central Asia,,
Monaco,2002,35341.0,Europe & Central Asia,,
Monaco,2003,35323.0,Europe & Central Asia,,
Monaco,2004,35282.0,Europe & Central Asia,,
Monaco,2005,35260.0,Europe & Central Asia,,
Monaco,2006,35267.0,Europe & Central Asia,,
Monaco,2007,35295.0,Europe & Central Asia,,
Monaco,2008,35336.0,Europe & Central Asia,,
Monaco,2009,35377.0,Europe & Central Asia,,
Monaco,2010,35407.0,Europe & Central Asia,,
Monaco,2011,35427.0,Europe & Central Asia,,
Monaco,2012,35444.0,Europe & Central Asia,,
Monaco,2013,35456.0,Europe & Central Asia,,
Mongolia,1964,1076571.0,East Asia & Pacific,51.771,7.558
Mongolia,1965,1109312.0,East Asia & Pacific,52.461000000000006,7.593
Mongolia,1966,1142272.0,East Asia & Pacific,53.097,7.599
Mongolia,1967,1175616.0,East Asia & Pacific,53.701,7.591
Mongolia,1968,1209647.0,East Asia & Pacific,54.285,7.584
Mongolia,1969,1244846.0,East Asia & Pacific,54.843999999999994,7.577999999999999
Mongolia,1970,1281535.0,East Asia & Pacific,55.363,7.569
Mongolia,1971,1319817.0,East Asia & Pacific,55.818000000000005,7.546
Mongolia,1972,1359478.0,East Asia & Pacific,56.192,7.497000000000001
Mongolia,1973,1400150.0,East Asia & Pacific,56.477,7.412999999999999
Mongolia,1974,1441311.0,East Asia & Pacific,56.676,7.294
Mongolia,1975,1482599.0,East Asia & Pacific,56.79600000000001,7.144
Mongolia,1976,1523908.0,East Asia & Pacific,56.848,6.968999999999999
Mongolia,1977,1565380.0,East Asia & Pacific,56.86,6.78
Mongolia,1978,1607212.0,East Asia & Pacific,56.86,6.587000000000001
Mongolia,1979,1649710.0,East Asia & Pacific,56.875,6.395
Mongolia,1980,1693122.0,East Asia & Pacific,56.93600000000001,6.209
Mongolia,1981,1736994.0,East Asia & Pacific,57.073,6.0329999999999995
Mongolia,1982,1781213.0,East Asia & Pacific,57.294,5.864
Mongolia,1983,1826717.0,East Asia & Pacific,57.593999999999994,5.696000000000001
Mongolia,1984,1874774.0,East Asia & Pacific,57.967,5.526
Mongolia,1985,1926002.0,East Asia & Pacific,58.391000000000005,5.345
Mongolia,1986,1981170.0,East Asia & Pacific,58.835,5.14
Mongolia,1987,2039204.0,East Asia & Pacific,59.266000000000005,4.906000000000001
Mongolia,1988,2096653.0,East Asia & Pacific,59.656000000000006,4.644
Mongolia,1989,2148850.0,East Asia & Pacific,59.992,4.356
Mongolia,1990,2192553.0,East Asia & Pacific,60.269,4.052
Mongolia,1991,2226469.0,East Asia & Pacific,60.488,3.7460000000000004
Mongolia,1992,2251861.0,East Asia & Pacific,60.67100000000001,3.451
Mongolia,1993,2271236.0,East Asia & Pacific,60.843,3.18
Mongolia,1994,2288370.0,East Asia & Pacific,61.016999999999996,2.9410000000000003
Mongolia,1995,2306131.0,East Asia & Pacific,61.213,2.738
Mongolia,1996,2325369.0,East Asia & Pacific,61.449,2.57
Mongolia,1997,2345618.0,East Asia & Pacific,61.732,2.43
Mongolia,1998,2366895.0,East Asia & Pacific,62.066,2.312
Mongolia,1999,2388862.0,East Asia & Pacific,62.449,2.2159999999999997
Mongolia,2000,2411369.0,East Asia & Pacific,62.876000000000005,2.144
Mongolia,2001,2434515.0,East Asia & Pacific,63.339,2.102
Mongolia,2002,2458853.0,East Asia & Pacific,63.817,2.089
Mongolia,2003,2485177.0,East Asia & Pacific,64.294,2.103
Mongolia,2004,2514462.0,East Asia & Pacific,64.756,2.141
Mongolia,2005,2547339.0,East Asia & Pacific,65.19,2.193
Mongolia,2006,2584143.0,East Asia & Pacific,65.587,2.254
Mongolia,2007,2624509.0,East Asia & Pacific,65.947,2.315
Mongolia,2008,2667474.0,East Asia & Pacific,66.27199999999999,2.3680000000000003
Mongolia,2009,2711659.0,East Asia & Pacific,66.564,2.41
Mongolia,2010,2756001.0,East Asia & Pacific,66.825,2.437
Mongolia,2011,2800114.0,East Asia & Pacific,67.063,2.447
Mongolia,2012,2844081.0,East Asia & Pacific,67.286,2.4459999999999997
Mongolia,2013,2887863.0,East Asia & Pacific,67.503,2.436
Montenegro,1964,500745.0,Europe & Central Asia,66.411,3.093
Montenegro,1965,506646.0,Europe & Central Asia,66.99,2.9939999999999998
Montenegro,1966,510527.0,Europe & Central Asia,67.556,2.906
Montenegro,1967,512701.0,Europe & Central Asia,68.126,2.833
Montenegro,1968,514031.0,Europe & Central Asia,68.707,2.773
Montenegro,1969,515746.0,Europe & Central Asia,69.293,2.7260000000000004
Montenegro,1970,518727.0,Europe & Central Asia,69.869,2.6889999999999996
